record_id,survey_code,interview_date,department_code,municipality_code,urban_rural,respondent_age,respondent_sex,household_size,monthly_income_gtq
VIDEO-007625,ENHOGAR,2026-08-10,13,1302,U,41,F,6,4828.00
VIDEO-007626,ENHOGAR,2026-08-11,14,1403,R,48,M,1,4965.00
VIDEO-007627,ENHOGAR,2026-08-12,15,1504,U,55,X,4,5102.00
VIDEO-007628,ENHOGAR,2026-08-13,16,1605,U,62,NR,7,5239.00
VIDEO-007629,ENHOGAR,2026-08-14,17,1706,R,69,F,2,5376.00
VIDEO-007630,ENHOGAR,2026-08-15,18,1807,U,76,M,5,5513.00
VIDEO-007631,ENHOGAR,2026-08-16,19,1908,U,83,X,8,5650.00
VIDEO-007632,ENHOGAR,2026-08-17,20,2009,R,90,NR,3,5787.00
VIDEO-007633,ENHOGAR,2026-08-18,21,2110,U,24,F,6,5924.00
VIDEO-007634,ENHOGAR,2026-08-19,22,2211,U,31,M,1,6061.00
VIDEO-007635,ENHOGAR,2026-08-20,01,0112,R,38,X,4,6198.00
VIDEO-007636,ENHOGAR,2026-08-01,02,0213,U,45,NR,7,6335.00
VIDEO-007637,ENHOGAR,2026-08-02,03,0314,U,52,F,2,6472.00
VIDEO-007638,ENHOGAR,2026-08-03,04,0415,R,59,M,5,6609.00
VIDEO-007639,ENHOGAR,2026-08-04,05,0516,U,66,X,8,6746.00
VIDEO-007640,ENHOGAR,2026-08-05,06,0617,U,73,NR,3,6883.00
VIDEO-007641,ENHOGAR,2026-08-06,07,0718,R,80,F,6,7020.00
VIDEO-007642,ENHOGAR,2026-08-07,08,0819,U,87,M,1,7157.00
VIDEO-007643,ENHOGAR,2026-08-08,09,0920,U,21,X,4,7294.00
VIDEO-007644,ENHOGAR,2026-08-09,10,1021,R,28,NR,7,7431.00
VIDEO-007645,ENHOGAR,2026-08-10,11,1122,U,35,F,2,7568.00
VIDEO-007646,ENHOGAR,2026-08-11,12,1223,U,42,M,5,7705.00
VIDEO-007647,ENHOGAR,2026-08-12,13,1324,R,49,X,8,7842.00
VIDEO-007648,ENHOGAR,2026-08-13,14,1425,U,56,NR,3,7979.00
VIDEO-007649,ENHOGAR,2026-08-14,15,1526,U,63,F,6,8116.00
VIDEO-007650,ENHOGAR,2026-08-15,16,1627,R,70,M,1,8253.00
VIDEO-007651,ENHOGAR,2026-08-16,17,1728,U,77,X,4,8390.00
VIDEO-007652,ENHOGAR,2026-08-17,18,1829,U,84,NR,7,927.00
VIDEO-007653,ENHOGAR,2026-08-18,19,1930,R,18,F,2,1064.00
VIDEO-007654,ENHOGAR,2026-08-19,20,2031,U,25,M,5,1201.00
VIDEO-007655,ENHOGAR,2026-08-20,21,2132,U,32,X,8,1338.00
VIDEO-007656,ENHOGAR,2026-08-01,22,2233,R,39,NR,3,1475.00
VIDEO-007657,ENHOGAR,2026-08-02,01,0134,U,46,F,6,1612.00
VIDEO-007658,ENHOGAR,2026-08-03,02,0235,U,53,M,1,1749.00
VIDEO-007659,ENHOGAR,2026-08-04,03,0336,R,60,X,4,1886.00
VIDEO-007660,ENHOGAR,2026-08-05,04,0437,U,67,NR,7,2023.00
VIDEO-007661,ENHOGAR,2026-08-06,05,0538,U,74,F,2,2160.00
VIDEO-007662,ENHOGAR,2026-08-07,06,0639,R,81,M,5,2297.00
VIDEO-007663,ENHOGAR,2026-08-08,07,0740,U,88,X,8,2434.00
VIDEO-007664,ENHOGAR,2026-08-09,08,0841,U,22,NR,3,2571.00
VIDEO-007665,ENHOGAR,2026-08-10,09,0942,R,29,F,6,2708.00
VIDEO-007666,ENHOGAR,2026-08-11,10,1043,U,36,M,1,2845.00
VIDEO-007667,ENHOGAR,2026-08-12,11,1144,U,43,X,4,2982.00
VIDEO-007668,ENHOGAR,2026-08-13,12,1245,R,50,NR,7,3119.00
VIDEO-007669,ENHOGAR,2026-08-14,13,1346,U,57,F,2,3256.00
VIDEO-007670,ENHOGAR,2026-08-15,14,1447,U,64,M,5,3393.00
VIDEO-007671,ENHOGAR,2026-08-16,15,1548,R,71,X,8,3530.00
VIDEO-007672,ENHOGAR,2026-08-17,16,1649,U,78,NR,3,3667.00
VIDEO-007673,ENHOGAR,2026-08-18,17,1750,U,85,F,6,3804.00
VIDEO-007674,ENHOGAR,2026-08-19,18,1851,R,19,M,1,3941.00
VIDEO-007675,ENHOGAR,2026-08-20,19,1952,U,26,X,4,4078.00
VIDEO-007676,ENHOGAR,2026-08-01,20,2053,U,33,NR,7,4215.00
VIDEO-007677,ENHOGAR,2026-08-02,21,2154,R,40,F,2,4352.00
VIDEO-007678,ENHOGAR,2026-08-03,22,2255,U,47,M,5,4489.00
VIDEO-007679,ENHOGAR,2026-08-04,01,0156,U,54,X,8,4626.00
VIDEO-007680,ENHOGAR,2026-08-05,02,0257,R,61,NR,3,4763.00
VIDEO-007681,ENHOGAR,2026-08-06,03,0358,U,68,F,6,4900.00
VIDEO-007682,ENHOGAR,2026-08-07,04,0459,U,75,M,1,5037.00
VIDEO-007683,ENHOGAR,2026-08-08,05,0560,R,82,X,4,5174.00
VIDEO-007684,ENHOGAR,2026-08-09,06,0661,U,89,NR,7,5311.00
VIDEO-007685,ENHOGAR,2026-08-10,07,0762,U,23,F,2,5448.00
VIDEO-007686,ENHOGAR,2026-08-11,08,0863,R,30,M,5,5585.00
VIDEO-007687,ENHOGAR,2026-08-12,09,0964,U,37,X,8,5722.00
VIDEO-007688,ENHOGAR,2026-08-13,10,1065,U,44,NR,3,5859.00
VIDEO-007689,ENHOGAR,2026-08-14,11,1166,R,51,F,6,5996.00
VIDEO-007690,ENHOGAR,2026-08-15,12,1267,U,58,M,1,6133.00
VIDEO-007691,ENHOGAR,2026-08-16,13,1368,U,65,X,4,6270.00
VIDEO-007692,ENHOGAR,2026-08-17,14,1469,R,72,NR,7,6407.00
VIDEO-007693,ENHOGAR,2026-08-18,15,1570,U,79,F,2,6544.00
VIDEO-007694,ENHOGAR,2026-08-19,16,1671,U,86,M,5,6681.00
VIDEO-007695,ENHOGAR,2026-08-20,17,1772,R,20,X,8,6818.00
VIDEO-007696,ENHOGAR,2026-08-01,18,1873,U,27,NR,3,6955.00
VIDEO-007697,ENHOGAR,2026-08-02,19,1974,U,34,F,6,7092.00
VIDEO-007698,ENHOGAR,2026-08-03,20,2075,R,41,M,1,7229.00
VIDEO-007699,ENHOGAR,2026-08-04,21,2176,U,48,X,4,7366.00
VIDEO-007700,ENHOGAR,2026-08-05,22,2277,U,55,NR,7,7503.00
VIDEO-007701,ENHOGAR,2026-08-06,01,0178,R,62,F,2,7640.00
VIDEO-007702,ENHOGAR,2026-08-07,02,0279,U,69,M,5,7777.00
VIDEO-007703,ENHOGAR,2026-08-08,03,0380,U,76,X,8,7914.00
VIDEO-007704,ENHOGAR,2026-08-09,04,0481,R,83,NR,3,8051.00
VIDEO-007705,ENHOGAR,2026-08-10,05,0582,U,90,F,6,8188.00
VIDEO-007706,ENHOGAR,2026-08-11,06,0683,U,24,M,1,8325.00
VIDEO-007707,ENHOGAR,2026-08-12,07,0784,R,31,X,4,8462.00
VIDEO-007708,ENHOGAR,2026-08-13,08,0885,U,38,NR,7,999.00
VIDEO-007709,ENHOGAR,2026-08-14,09,0986,U,45,F,2,1136.00
VIDEO-007710,ENHOGAR,2026-08-15,10,1087,R,52,M,5,1273.00
VIDEO-007711,ENHOGAR,2026-08-16,11,1188,U,59,X,8,1410.00
VIDEO-007712,ENHOGAR,2026-08-17,12,1289,U,66,NR,3,1547.00
VIDEO-007713,ENHOGAR,2026-08-18,13,1390,R,73,F,6,1684.00
VIDEO-007714,ENHOGAR,2026-08-19,14,1491,U,80,M,1,1821.00
VIDEO-007715,ENHOGAR,2026-08-20,15,1592,U,87,X,4,1958.00
VIDEO-007716,ENHOGAR,2026-08-01,16,1693,R,21,NR,7,2095.00
VIDEO-007717,ENHOGAR,2026-08-02,17,1794,U,28,F,2,2232.00
VIDEO-007718,ENHOGAR,2026-08-03,18,1895,U,35,M,5,2369.00
VIDEO-007719,ENHOGAR,2026-08-04,19,1996,R,42,X,8,2506.00
VIDEO-007720,ENHOGAR,2026-08-05,20,2097,U,49,NR,3,2643.00
VIDEO-007721,ENHOGAR,2026-08-06,21,2198,U,56,F,6,2780.00
VIDEO-007722,ENHOGAR,2026-08-07,22,2299,R,63,M,1,2917.00
VIDEO-007723,ENHOGAR,2026-08-08,01,0101,U,70,X,4,3054.00
VIDEO-007724,ENHOGAR,2026-08-09,02,0202,U,77,NR,7,3191.00
VIDEO-007725,ENHOGAR,2026-08-10,03,0303,R,84,F,2,3328.00
VIDEO-007726,ENHOGAR,2026-08-11,04,0404,U,18,M,5,3465.00
VIDEO-007727,ENHOGAR,2026-08-12,05,0505,U,25,X,8,3602.00
VIDEO-007728,ENHOGAR,2026-08-13,06,0606,R,32,NR,3,3739.00
VIDEO-007729,ENHOGAR,2026-08-14,07,0707,U,39,F,6,3876.00
VIDEO-007730,ENHOGAR,2026-08-15,08,0808,U,46,M,1,4013.00
VIDEO-007731,ENHOGAR,2026-08-16,09,0909,R,53,X,4,4150.00
VIDEO-007732,ENHOGAR,2026-08-17,10,1010,U,60,NR,7,4287.00
VIDEO-007733,ENHOGAR,2026-08-18,11,1111,U,67,F,2,4424.00
VIDEO-007734,ENHOGAR,2026-08-19,12,1212,R,74,M,5,4561.00
VIDEO-007735,ENHOGAR,2026-08-20,13,1313,U,81,X,8,4698.00
VIDEO-007736,ENHOGAR,2026-08-01,14,1414,U,88,NR,3,4835.00
VIDEO-007737,ENHOGAR,2026-08-02,15,1515,R,22,F,6,4972.00
VIDEO-007738,ENHOGAR,2026-08-03,16,1616,U,29,M,1,5109.00
VIDEO-007739,ENHOGAR,2026-08-04,17,1717,U,36,X,4,5246.00
VIDEO-007740,ENHOGAR,2026-08-05,18,1818,R,43,NR,7,5383.00
VIDEO-007741,ENHOGAR,2026-08-06,19,1919,U,50,F,2,5520.00
VIDEO-007742,ENHOGAR,2026-08-07,20,2020,U,57,M,5,5657.00
VIDEO-007743,ENHOGAR,2026-08-08,21,2121,R,64,X,8,5794.00
VIDEO-007744,ENHOGAR,2026-08-09,22,2222,U,71,NR,3,5931.00
VIDEO-007745,ENHOGAR,2026-08-10,01,0123,U,78,F,6,6068.00
VIDEO-007746,ENHOGAR,2026-08-11,02,0224,R,85,M,1,6205.00
VIDEO-007747,ENHOGAR,2026-08-12,03,0325,U,19,X,4,6342.00
VIDEO-007748,ENHOGAR,2026-08-13,04,0426,U,26,NR,7,6479.00
VIDEO-007749,ENHOGAR,2026-08-14,05,0527,R,33,F,2,6616.00
VIDEO-007750,ENHOGAR,2026-08-15,06,0628,U,40,M,5,6753.00
VIDEO-007751,ENHOGAR,2026-08-16,07,0729,U,47,X,8,6890.00
VIDEO-007752,ENHOGAR,2026-08-17,08,0830,R,54,NR,3,7027.00
VIDEO-007753,ENHOGAR,2026-08-18,09,0931,U,61,F,6,7164.00
VIDEO-007754,ENHOGAR,2026-08-19,10,1032,U,68,M,1,7301.00
VIDEO-007755,ENHOGAR,2026-08-20,11,1133,R,75,X,4,7438.00
VIDEO-007756,ENHOGAR,2026-08-01,12,1234,U,82,NR,7,7575.00
VIDEO-007757,ENHOGAR,2026-08-02,13,1335,U,89,F,2,7712.00
VIDEO-007758,ENHOGAR,2026-08-03,14,1436,R,23,M,5,7849.00
VIDEO-007759,ENHOGAR,2026-08-04,15,1537,U,30,X,8,7986.00
VIDEO-007760,ENHOGAR,2026-08-05,16,1638,U,37,NR,3,8123.00
VIDEO-007761,ENHOGAR,2026-08-06,17,1739,R,44,F,6,8260.00
VIDEO-007762,ENHOGAR,2026-08-07,18,1840,U,51,M,1,8397.00
VIDEO-007763,ENHOGAR,2026-08-08,19,1941,U,58,X,4,934.00
VIDEO-007764,ENHOGAR,2026-08-09,20,2042,R,65,NR,7,1071.00
VIDEO-007765,ENHOGAR,2026-08-10,21,2143,U,72,F,2,1208.00
VIDEO-007766,ENHOGAR,2026-08-11,22,2244,U,79,M,5,1345.00
VIDEO-007767,ENHOGAR,2026-08-12,01,0145,R,86,X,8,1482.00
VIDEO-007768,ENHOGAR,2026-08-13,02,0246,U,20,NR,3,1619.00
VIDEO-007769,ENHOGAR,2026-08-14,03,0347,U,27,F,6,1756.00
VIDEO-007770,ENHOGAR,2026-08-15,04,0448,R,34,M,1,1893.00
VIDEO-007771,ENHOGAR,2026-08-16,05,0549,U,41,X,4,2030.00
VIDEO-007772,ENHOGAR,2026-08-17,06,0650,U,48,NR,7,2167.00
VIDEO-007773,ENHOGAR,2026-08-18,07,0751,R,55,F,2,2304.00
VIDEO-007774,ENHOGAR,2026-08-19,08,0852,U,62,M,5,2441.00
VIDEO-007775,ENHOGAR,2026-08-20,09,0953,U,69,X,8,2578.00
VIDEO-007776,ENHOGAR,2026-08-01,10,1054,R,76,NR,3,2715.00
VIDEO-007777,ENHOGAR,2026-08-02,11,1155,U,83,F,6,2852.00
VIDEO-007778,ENHOGAR,2026-08-03,12,1256,U,90,M,1,2989.00
VIDEO-007779,ENHOGAR,2026-08-04,13,1357,R,24,X,4,3126.00
VIDEO-007780,ENHOGAR,2026-08-05,14,1458,U,31,NR,7,3263.00
VIDEO-007781,ENHOGAR,2026-08-06,15,1559,U,38,F,2,3400.00
VIDEO-007782,ENHOGAR,2026-08-07,16,1660,R,45,M,5,3537.00
VIDEO-007783,ENHOGAR,2026-08-08,17,1761,U,52,X,8,3674.00
VIDEO-007784,ENHOGAR,2026-08-09,18,1862,U,59,NR,3,3811.00
VIDEO-007785,ENHOGAR,2026-08-10,19,1963,R,66,F,6,3948.00
VIDEO-007786,ENHOGAR,2026-08-11,20,2064,U,73,M,1,4085.00
VIDEO-007787,ENHOGAR,2026-08-12,21,2165,U,80,X,4,4222.00
VIDEO-007788,ENHOGAR,2026-08-13,22,2266,R,87,NR,7,4359.00
VIDEO-007789,ENHOGAR,2026-08-14,01,0167,U,21,F,2,4496.00
VIDEO-007790,ENHOGAR,2026-08-15,02,0268,U,28,M,5,4633.00
VIDEO-007791,ENHOGAR,2026-08-16,03,0369,R,35,X,8,4770.00
VIDEO-007792,ENHOGAR,2026-08-17,04,0470,U,42,NR,3,4907.00
VIDEO-007793,ENHOGAR,2026-08-18,05,0571,U,49,F,6,5044.00
VIDEO-007794,ENHOGAR,2026-08-19,06,0672,R,56,M,1,5181.00
VIDEO-007795,ENHOGAR,2026-08-20,07,0773,U,63,X,4,5318.00
VIDEO-007796,ENHOGAR,2026-08-01,08,0874,U,70,NR,7,5455.00
VIDEO-007797,ENHOGAR,2026-08-02,09,0975,R,77,F,2,5592.00
VIDEO-007798,ENHOGAR,2026-08-03,10,1076,U,84,M,5,5729.00
VIDEO-007799,ENHOGAR,2026-08-04,11,1177,U,18,X,8,5866.00
VIDEO-007800,ENHOGAR,2026-08-05,12,1278,R,25,NR,3,6003.00
VIDEO-007801,ENHOGAR,2026-08-06,13,1379,U,32,F,6,6140.00
VIDEO-007802,ENHOGAR,2026-08-07,14,1480,U,39,M,1,6277.00
VIDEO-007803,ENHOGAR,2026-08-08,15,1581,R,46,X,4,6414.00
VIDEO-007804,ENHOGAR,2026-08-09,16,1682,U,53,NR,7,6551.00
VIDEO-007805,ENHOGAR,2026-08-10,17,1783,U,60,F,2,6688.00
VIDEO-007806,ENHOGAR,2026-08-11,18,1884,R,67,M,5,6825.00
VIDEO-007807,ENHOGAR,2026-08-12,19,1985,U,74,X,8,6962.00
VIDEO-007808,ENHOGAR,2026-08-13,20,2086,U,81,NR,3,7099.00
VIDEO-007809,ENHOGAR,2026-08-14,21,2187,R,88,F,6,7236.00
VIDEO-007810,ENHOGAR,2026-08-15,22,2288,U,22,M,1,7373.00
VIDEO-007811,ENHOGAR,2026-08-16,01,0189,U,29,X,4,7510.00
VIDEO-007812,ENHOGAR,2026-08-17,02,0290,R,36,NR,7,7647.00
VIDEO-007813,ENHOGAR,2026-08-18,03,0391,U,43,F,2,7784.00
VIDEO-007814,ENHOGAR,2026-08-19,04,0492,U,50,M,5,7921.00
VIDEO-007815,ENHOGAR,2026-08-20,05,0593,R,57,X,8,8058.00
VIDEO-007816,ENHOGAR,2026-08-01,06,0694,U,64,NR,3,8195.00
VIDEO-007817,ENHOGAR,2026-08-02,07,0795,U,71,F,6,8332.00
VIDEO-007818,ENHOGAR,2026-08-03,08,0896,R,78,M,1,8469.00
VIDEO-007819,ENHOGAR,2026-08-04,09,0997,U,85,X,4,1006.00
VIDEO-007820,ENHOGAR,2026-08-05,10,1098,U,19,NR,7,1143.00
VIDEO-007821,ENHOGAR,2026-08-06,11,1199,R,26,F,2,1280.00
VIDEO-007822,ENHOGAR,2026-08-07,12,1201,U,33,M,5,1417.00
VIDEO-007823,ENHOGAR,2026-08-08,13,1302,U,40,X,8,1554.00
VIDEO-007824,ENHOGAR,2026-08-09,14,1403,R,47,NR,3,1691.00
VIDEO-007825,ENHOGAR,2026-08-10,15,1504,U,54,F,6,1828.00
VIDEO-007826,ENHOGAR,2026-08-11,16,1605,U,61,M,1,1965.00
VIDEO-007827,ENHOGAR,2026-08-12,17,1706,R,68,X,4,2102.00
VIDEO-007828,ENHOGAR,2026-08-13,18,1807,U,75,NR,7,2239.00
VIDEO-007829,ENHOGAR,2026-08-14,19,1908,U,82,F,2,2376.00
VIDEO-007830,ENHOGAR,2026-08-15,20,2009,R,89,M,5,2513.00
VIDEO-007831,ENHOGAR,2026-08-16,21,2110,U,23,X,8,2650.00
VIDEO-007832,ENHOGAR,2026-08-17,22,2211,U,30,NR,3,2787.00
VIDEO-007833,ENHOGAR,2026-08-18,01,0112,R,37,F,6,2924.00
VIDEO-007834,ENHOGAR,2026-08-19,02,0213,U,44,M,1,3061.00
VIDEO-007835,ENHOGAR,2026-08-20,03,0314,U,51,X,4,3198.00
VIDEO-007836,ENHOGAR,2026-08-01,04,0415,R,58,NR,7,3335.00
VIDEO-007837,ENHOGAR,2026-08-02,05,0516,U,65,F,2,3472.00
VIDEO-007838,ENHOGAR,2026-08-03,06,0617,U,72,M,5,3609.00
VIDEO-007839,ENHOGAR,2026-08-04,07,0718,R,79,X,8,3746.00
VIDEO-007840,ENHOGAR,2026-08-05,08,0819,U,86,NR,3,3883.00
VIDEO-007841,ENHOGAR,2026-08-06,09,0920,U,20,F,6,4020.00
VIDEO-007842,ENHOGAR,2026-08-07,10,1021,R,27,M,1,4157.00
VIDEO-007843,ENHOGAR,2026-08-08,11,1122,U,34,X,4,4294.00
VIDEO-007844,ENHOGAR,2026-08-09,12,1223,U,41,NR,7,4431.00
VIDEO-007845,ENHOGAR,2026-08-10,13,1324,R,48,F,2,4568.00
VIDEO-007846,ENHOGAR,2026-08-11,14,1425,U,55,M,5,4705.00
VIDEO-007847,ENHOGAR,2026-08-12,15,1526,U,62,X,8,4842.00
VIDEO-007848,ENHOGAR,2026-08-13,16,1627,R,69,NR,3,4979.00
VIDEO-007849,ENHOGAR,2026-08-14,17,1728,U,76,F,6,5116.00
VIDEO-007850,ENHOGAR,2026-08-15,18,1829,U,83,M,1,5253.00
VIDEO-007851,ENHOGAR,2026-08-16,19,1930,R,90,X,4,5390.00
VIDEO-007852,ENHOGAR,2026-08-17,20,2031,U,24,NR,7,5527.00
VIDEO-007853,ENHOGAR,2026-08-18,21,2132,U,31,F,2,5664.00
VIDEO-007854,ENHOGAR,2026-08-19,22,2233,R,38,M,5,5801.00
VIDEO-007855,ENHOGAR,2026-08-20,01,0134,U,45,X,8,5938.00
VIDEO-007856,ENHOGAR,2026-08-01,02,0235,U,52,NR,3,6075.00
VIDEO-007857,ENHOGAR,2026-08-02,03,0336,R,59,F,6,6212.00
VIDEO-007858,ENHOGAR,2026-08-03,04,0437,U,66,M,1,6349.00
VIDEO-007859,ENHOGAR,2026-08-04,05,0538,U,73,X,4,6486.00
VIDEO-007860,ENHOGAR,2026-08-05,06,0639,R,80,NR,7,6623.00
VIDEO-007861,ENHOGAR,2026-08-06,07,0740,U,87,F,2,6760.00
VIDEO-007862,ENHOGAR,2026-08-07,08,0841,U,21,M,5,6897.00
VIDEO-007863,ENHOGAR,2026-08-08,09,0942,R,28,X,8,7034.00
VIDEO-007864,ENHOGAR,2026-08-09,10,1043,U,35,NR,3,7171.00
VIDEO-007865,ENHOGAR,2026-08-10,11,1144,U,42,F,6,7308.00
VIDEO-007866,ENHOGAR,2026-08-11,12,1245,R,49,M,1,7445.00
VIDEO-007867,ENHOGAR,2026-08-12,13,1346,U,56,X,4,7582.00
VIDEO-007868,ENHOGAR,2026-08-13,14,1447,U,63,NR,7,7719.00
VIDEO-007869,ENHOGAR,2026-08-14,15,1548,R,70,F,2,7856.00
VIDEO-007870,ENHOGAR,2026-08-15,16,1649,U,77,M,5,7993.00
VIDEO-007871,ENHOGAR,2026-08-16,17,1750,U,84,X,8,8130.00
VIDEO-007872,ENHOGAR,2026-08-17,18,1851,R,18,NR,3,8267.00
VIDEO-007873,ENHOGAR,2026-08-18,19,1952,U,25,F,6,8404.00
VIDEO-007874,ENHOGAR,2026-08-19,20,2053,U,32,M,1,941.00
VIDEO-007875,ENHOGAR,2026-08-20,21,2154,R,39,X,4,1078.00
VIDEO-007876,ENHOGAR,2026-08-01,22,2255,U,46,NR,7,1215.00
VIDEO-007877,ENHOGAR,2026-08-02,01,0156,U,53,F,2,1352.00
VIDEO-007878,ENHOGAR,2026-08-03,02,0257,R,60,M,5,1489.00
VIDEO-007879,ENHOGAR,2026-08-04,03,0358,U,67,X,8,1626.00
VIDEO-007880,ENHOGAR,2026-08-05,04,0459,U,74,NR,3,1763.00
VIDEO-007881,ENHOGAR,2026-08-06,05,0560,R,81,F,6,1900.00
VIDEO-007882,ENHOGAR,2026-08-07,06,0661,U,88,M,1,2037.00
VIDEO-007883,ENHOGAR,2026-08-08,07,0762,U,22,X,4,2174.00
VIDEO-007884,ENHOGAR,2026-08-09,08,0863,R,29,NR,7,2311.00
VIDEO-007885,ENHOGAR,2026-08-10,09,0964,U,36,F,2,2448.00
VIDEO-007886,ENHOGAR,2026-08-11,10,1065,U,43,M,5,2585.00
VIDEO-007887,ENHOGAR,2026-08-12,11,1166,R,50,X,8,2722.00
VIDEO-007888,ENHOGAR,2026-08-13,12,1267,U,57,NR,3,2859.00
VIDEO-007889,ENHOGAR,2026-08-14,13,1368,U,64,F,6,2996.00
VIDEO-007890,ENHOGAR,2026-08-15,14,1469,R,71,M,1,3133.00
VIDEO-007891,ENHOGAR,2026-08-16,15,1570,U,78,X,4,3270.00
VIDEO-007892,ENHOGAR,2026-08-17,16,1671,U,85,NR,7,3407.00
VIDEO-007893,ENHOGAR,2026-08-18,17,1772,R,19,F,2,3544.00
VIDEO-007894,ENHOGAR,2026-08-19,18,1873,U,26,M,5,3681.00
VIDEO-007895,ENHOGAR,2026-08-20,19,1974,U,33,X,8,3818.00
VIDEO-007896,ENHOGAR,2026-08-01,20,2075,R,40,NR,3,3955.00
VIDEO-007897,ENHOGAR,2026-08-02,21,2176,U,47,F,6,4092.00
VIDEO-007898,ENHOGAR,2026-08-03,22,2277,U,54,M,1,4229.00
VIDEO-007899,ENHOGAR,2026-08-04,01,0178,R,61,X,4,4366.00
VIDEO-007900,ENHOGAR,2026-08-05,02,0279,U,68,NR,7,4503.00
VIDEO-007901,ENHOGAR,2026-08-06,03,0380,U,75,F,2,4640.00
VIDEO-007902,ENHOGAR,2026-08-07,04,0481,R,82,M,5,4777.00
VIDEO-007903,ENHOGAR,2026-08-08,05,0582,U,89,X,8,4914.00
VIDEO-007904,ENHOGAR,2026-08-09,06,0683,U,23,NR,3,5051.00
VIDEO-007905,ENHOGAR,2026-08-10,07,0784,R,30,F,6,5188.00
VIDEO-007906,ENHOGAR,2026-08-11,08,0885,U,37,M,1,5325.00
VIDEO-007907,ENHOGAR,2026-08-12,09,0986,U,44,X,4,5462.00
VIDEO-007908,ENHOGAR,2026-08-13,10,1087,R,51,NR,7,5599.00
VIDEO-007909,ENHOGAR,2026-08-14,11,1188,U,58,F,2,5736.00
VIDEO-007910,ENHOGAR,2026-08-15,12,1289,U,65,M,5,5873.00
VIDEO-007911,ENHOGAR,2026-08-16,13,1390,R,72,X,8,6010.00
VIDEO-007912,ENHOGAR,2026-08-17,14,1491,U,79,NR,3,6147.00
VIDEO-007913,ENHOGAR,2026-08-18,15,1592,U,86,F,6,6284.00
VIDEO-007914,ENHOGAR,2026-08-19,16,1693,R,20,M,1,6421.00
VIDEO-007915,ENHOGAR,2026-08-20,17,1794,U,27,X,4,6558.00
VIDEO-007916,ENHOGAR,2026-08-01,18,1895,U,34,NR,7,6695.00
VIDEO-007917,ENHOGAR,2026-08-02,19,1996,R,41,F,2,6832.00
VIDEO-007918,ENHOGAR,2026-08-03,20,2097,U,48,M,5,6969.00
VIDEO-007919,ENHOGAR,2026-08-04,21,2198,U,55,X,8,7106.00
VIDEO-007920,ENHOGAR,2026-08-05,22,2299,R,62,NR,3,7243.00
VIDEO-007921,ENHOGAR,2026-08-06,01,0101,U,69,F,6,7380.00
VIDEO-007922,ENHOGAR,2026-08-07,02,0202,U,76,M,1,7517.00
VIDEO-007923,ENHOGAR,2026-08-08,03,0303,R,83,X,4,7654.00
VIDEO-007924,ENHOGAR,2026-08-09,04,0404,U,90,NR,7,7791.00
VIDEO-007925,ENHOGAR,2026-08-10,05,0505,U,24,F,2,7928.00
VIDEO-007926,ENHOGAR,2026-08-11,06,0606,R,31,M,5,8065.00
VIDEO-007927,ENHOGAR,2026-08-12,07,0707,U,38,X,8,8202.00
VIDEO-007928,ENHOGAR,2026-08-13,08,0808,U,45,NR,3,8339.00
VIDEO-007929,ENHOGAR,2026-08-14,09,0909,R,52,F,6,8476.00
VIDEO-007930,ENHOGAR,2026-08-15,10,1010,U,59,M,1,1013.00
VIDEO-007931,ENHOGAR,2026-08-16,11,1111,U,66,X,4,1150.00
VIDEO-007932,ENHOGAR,2026-08-17,12,1212,R,73,NR,7,1287.00
VIDEO-007933,ENHOGAR,2026-08-18,13,1313,U,80,F,2,1424.00
VIDEO-007934,ENHOGAR,2026-08-19,14,1414,U,87,M,5,1561.00
VIDEO-007935,ENHOGAR,2026-08-20,15,1515,R,21,X,8,1698.00
VIDEO-007936,ENHOGAR,2026-08-01,16,1616,U,28,NR,3,1835.00
VIDEO-007937,ENHOGAR,2026-08-02,17,1717,U,35,F,6,1972.00
VIDEO-007938,ENHOGAR,2026-08-03,18,1818,R,42,M,1,2109.00
VIDEO-007939,ENHOGAR,2026-08-04,19,1919,U,49,X,4,2246.00
VIDEO-007940,ENHOGAR,2026-08-05,20,2020,U,56,NR,7,2383.00
VIDEO-007941,ENHOGAR,2026-08-06,21,2121,R,63,F,2,2520.00
VIDEO-007942,ENHOGAR,2026-08-07,22,2222,U,70,M,5,2657.00
VIDEO-007943,ENHOGAR,2026-08-08,01,0123,U,77,X,8,2794.00
VIDEO-007944,ENHOGAR,2026-08-09,02,0224,R,84,NR,3,2931.00
VIDEO-007945,ENHOGAR,2026-08-10,03,0325,U,18,F,6,3068.00
VIDEO-007946,ENHOGAR,2026-08-11,04,0426,U,25,M,1,3205.00
VIDEO-007947,ENHOGAR,2026-08-12,05,0527,R,32,X,4,3342.00
VIDEO-007948,ENHOGAR,2026-08-13,06,0628,U,39,NR,7,3479.00
VIDEO-007949,ENHOGAR,2026-08-14,07,0729,U,46,F,2,3616.00
VIDEO-007950,ENHOGAR,2026-08-15,08,0830,R,53,M,5,3753.00
VIDEO-007951,ENHOGAR,2026-08-16,09,0931,U,60,X,8,3890.00
VIDEO-007952,ENHOGAR,2026-08-17,10,1032,U,67,NR,3,4027.00
VIDEO-007953,ENHOGAR,2026-08-18,11,1133,R,74,F,6,4164.00
VIDEO-007954,ENHOGAR,2026-08-19,12,1234,U,81,M,1,4301.00
